"user_id","hotel_hunter_index","average_bags_scaled","cancellation_rate_scaled","bargain_hunter_index","combined_booking_scaled","session_intencity_index"
"588386","","0.2","0","","1","0"
"588391","0.0009760481544956737","0.1","0","","1","0"
"588414","0.00007751721959806229","0","0","","1","0"
"588797","0.00016770073828135108","0.4666666666666667","0.25","0.0094388914509771","1","0"
"589539","","","0","","0","0"
"589775","0.0018542824896543074","0.1","0","","0.6666666666666666","0"
"589812","0.007814655352589558","0.2","0","","1","0"
"589884","","0.3","0","","0.3333333333333333","0"
"590040","0.0001449941751525274","0.12","0","0.002102309868956968","0.6666666666666666","0"
"590397","","","0","","0","0"
"590471","","0.15","0","","0.5","0"
"590473","","0","0","","0.5","0"
"590697","","0","0","","0.3333333333333333","0"
"590843","","","0","","0","0"
"590981","","0.2","0","","0.6666666666666666","0"
"591063","","0.2","0.3333333333333333","","0.3333333333333333","0"
"591097","0.0008363638897016818","0.13333333333333333","0","","0.75","0"
"591381","","0.2","0","","0.5","0"
"591714","","0.12","0","","0.6666666666666666","0"
"592366","0.002153514129436881","0.1","0","","0.6666666666666666","0"
"592371","","0.13333333333333333","0","","0.5","0"
"592403","0.0021814432415109587","0.2","0.3333333333333333","0.003034177371980231","0.6666666666666666","0"
"592886","","0.06666666666666667","0","","1","0"
"592929","","0.13333333333333333","0","0.00029931589233825903","0.6666666666666666","0"
"593350","","0.1","0","","1","0"
"593385","0.0002178590521783705","0.2","0","0.0012736390370857787","1","0"
"593401","","0.1","0","","0.5","0"
"593494","","0","0","","1","0"
"593672","0.0009753514748707659","0.2","0","0.0988287487975942","0.3333333333333333","0"
"593833","","0","0.5","","1","0"
"594000","","","0","","0","0"
"594042","0.00002148095510132044","0.06666666666666667","0","","1","0"
"595123","","0","0.3333333333333333","0.014141574628764905","0.6666666666666666","0"
"595183","","","0.3333333333333333","","0.3333333333333333","0"
"595257","","0.1","0","","1","0"
"595386","0.00005988658055706503","0.13333333333333333","0","0.0034528737032380064","0.8333333333333334","0"
"595527","0.00004930032875082064","0.1","0","","0.6666666666666666","0"
"595587","","0","0","","0.75","0"
"595897","0.0018852150650002092","","0","","0","0"
"596153","0.000028320026752497597","0.08","0","0.0010571315491266324","0.8","0"
"596220","","0.2","0","","0.5","0"
"596349","","","0","","0","0"
"596505","0.0002678200402762786","0.16","0","0.004694015521230052","0.6666666666666666","0"
"596732","","0","0","","1","0"
"597029","","0.2","0","","0.6","0"
"597300","","0","0","0.0008446585373125083","1","0"
"597434","","0.1","0.2","","0.6","0"
"597734","","0.06666666666666667","0","","0.3333333333333333","0"
"597836","","0.2","0","","1","0"
"598233","","0.1","0","0.00035856914414051716","1","0"
"598265","","0.1","0","","0.5","0"
"598526","","","0","","0","0"
"598881","0.000005158746746340275","0.08","0","","0.8333333333333334","0"
"598911","0.002142373448146135","0.16666666666666669","0","0.00004624092624188795","0.8333333333333334","0"
"599244","","0","0","","0","0"
"599437","0.00048070894118630597","0","0","0.0019572377539063763","1","0"
"599454","","0","0.25","0.010371689093028746","1","0"
"599833","","0.05","0","0.0005290684068967564","1","0"
"600018","0.005698714924669027","0.24","0","","0.8","0"
"600057","0.0014170463570622412","0","0","","1","0"
"600287","","0.1","0","0.0018618251070134926","1","0"
"600351","","0.1","0","","0.5","0"
"600648","0.00038603018016135094","0.15","0","","0.6","0"
"600842","","0","0.25","","0.25","0"
"601116","","0","0","","0.5","0"
"601917","","0.1","0","0.0027729074179621855","0.75","0"
"602190","","0","0","","0.5","0"
"602656","","0.2","0","0.005067192533689209","1","0"
"602769","","0.12","0.16666666666666666","","1","0"
"602921","","0.2","0","","1","0"
"603809","0.0010596497094845965","0.2","0","0.002193659958813386","0.5","0"
"603875","0.0005549053212389749","0.1","0","","1","0"
"604592","","0.2","0","","0","0"
"605136","","","0","","0","0"
"605494","","0.2","0","","1","0"
"605607","","0.4","0","","1","0"
"605776","","0.2","0","0.00006765214857556802","0.2","0"
"605943","","0","0","","0","0"
"606060","","0.2","0","","1","0"
"606283","","0","0","","1","0"
"606648","","0","0","","0.5","0"
"606762","","0.3","0","","0.6666666666666666","0"
"607280","","0.2","0","0.00866251387339262","1","0"
"607706","","0.2","0","","0","0"
"608039","","0.2","0","","0.5","0"
"608086","","0.06666666666666667","0.25","0.004283704161031472","0.75","0"
"608287","","0.13333333333333333","0","","0.75","0"
"608296","0.00008382873312747966","0.1","0","","0.5","0"
"608478","0.00012724648443166925","0.2","0","","0","0"
"608521","","0.2","0","0.001994460074859324","1","0"
"608629","0.0004025414872716632","0.08","0","0.004117898375129131","1","0"
"608820","0.0003152309426606128","0.7","0","0.03735001317934661","0.6666666666666666","0"
"608866","0.0069236021123326216","0.2","0","","1","0"
"608970","","0","0","","0","0"
"609262","","0.05","0","0.0020745185987780597","1","0"
"609673","","0.13333333333333333","0","0.010568003669711445","1","0"
"610294","","0.1","0","","1","0"
"610306","","0.15","0","","0.75","0"
"610395","","0.2","0","","0.6666666666666666","0"
"611087","0.0028649058586775428","0.2","0","0.002185765267168238","0.5","0"
"611177","","0.1","0","","1","0"
"611350","","0.2","0","","1","0"
"611839","0.0000162143015860095","0.05","0","","0.8","0"
"612562","","0.1","0.3333333333333333","","0.3333333333333333","0"
"612685","","0.1","0","","1","0"
"613275","0.005340746004542351","0.06666666666666667","0","","0.6666666666666666","0"
"614092","","","0","","0","0"
"614412","","0","0","","1","0"
"614828","","0","0","","0.5","0"
"615544","","0.2","0","","0","0"
"615674","","","0","","0","0"
"616125","","0.2","0","","1","0"
"616461","","0.1","0","","0.5","0"
"616692","","0.2","0","0.0020386298612282638","0","0"
"616789","0.001702784528935095","0.2","0","","0","0"
"616795","","0.06666666666666667","0","0.0025088130547977774","0.75","0"
"616950","","0.2","0","","1","0"
"617402","0.0036514024160849384","0.05","0.2","0.00029259857562459685","1","0"
"617743","","0.2","0","","0.5","0"
"617994","0.0009446975713748274","0.2","0","","0.6666666666666666","0"
"618181","","0","0","","1","0"
"618201","","0","0","0.0017343064276855846","0.5","0"
"618392","","0.2","0","","0","0"
"618664","0.011181707979768423","","0","","0","0"
"619079","","0.1","0.2","","1","0"
"619432","0.000023056778062421164","0.2","0","","0.5","0"
"619918","","0.13333333333333333","0","0.0007571159232054592","0.6666666666666666","0"
"620033","","0.2","0.5","","1","0"
"620394","","0.4","0","0.016900039901753327","0.5","0"
"620991","","0.2","0","","0.5","0"
"621081","","0.13333333333333333","0","0.0031966285691244294","1","0"
"622813","","0.15","0","","0.75","0"
"623043","","0.2","0","","1","0"
"623750","","0","0","","1","0"
"623941","","0.26666666666666666","0","0.02166484293430306","0.5","0"
"624762","","0.2","0","0.04747150790890938","1","0"
"626519","","0","0","0.004082154183779031","0.6666666666666666","0"
"626645","","0.13333333333333333","0","0.027583565402662918","1","0"
"628653","0.0006158964556740755","0.13333333333333333","0","","0.6666666666666666","0"
"628694","0.00011267209570098003","0.2","0","","0.5","0"
"628762","","","0","","0","0"
"629647","","0.2","0","0.003742097332198057","1","0"
"629701","","0.06666666666666667","0","","0.75","0"
"630178","","0.2","0","","1","0"
"630609","0.00005834194230298398","0.04","0","","1","0"
"631388","","0","0","","0","0"
"632425","","0","0","","0.5","0"
"632965","0.000015056020782727298","0.04","0","","0.8333333333333334","0"
"635442","0.0007808385235965389","0.1","0","0.0010002479364614922","1","0"
"635861","","0","0","","1","0"
"635949","","0.2","0","","0.75","0"
"636102","0.0011960247460602765","0.08","0","0.00005127531303111662","0.8","0"
"636520","","0.2","0","0.004653770107816511","1","0"
"636524","0.000202797105359493","0.2","0","","0.5","0"
"636966","","0.5","0","","0.6666666666666666","0"
"637075","","0.2","0","","1","0"
"637086","","0.06666666666666667","0","0.00041998513781718567","0.75","0"
"637633","","0.1","0","","0.3333333333333333","0"
"637687","","0.1","0","0.00007233558482994838","1","0"
"638162","","0.13333333333333333","0","0.0002771666174013376","0.3333333333333333","0"
"638874","","0.1","0","","1","0"
"640649","","0.2","0","","1","0"
"641012","","0.1","0","","0.6666666666666666","0"
"641102","","0.1","0","","0.3333333333333333","0"
"641537","0.00037767002466245874","0","0","","0.5","0"
"642679","","0","0","","1","0"
"643344","","0","0","0.008179954745718039","0","0"
"643714","","0.2","0.3333333333333333","","0.6666666666666666","0"
"644784","","0.2","0","","1","0"
"645047","","0","0.2","0.0006394149272262215","1","0"
"645415","","0.2","0","","0.5","0"
"645664","","","0","","0","0"
"646405","0.0012533963131714247","0","0","","0.5","0"
"647662","","0.13333333333333333","0.25","","0.75","0"
"647862","","","0","","0","0"
"648852","","0.2","0","0.014737080416973667","1","0"
"648983","0.00010941353509175272","0.05","0","","1","0"
"650901","","0.1","0","0.007197515370718654","0.5","0"
"651030","","0","0","0.0038187569036885155","0.6666666666666666","0"
"651193","","0.33333333333333337","0","0.00436949872756094","0.6666666666666666","0"
"651201","0.0004713037662500523","0","0","","1","0"
"651269","0.00020855602199915205","0.1","0","","1","0"
"651491","0.0000080707655008537","0.06666666666666667","0.16666666666666666","0.0023875080357858122","0.6666666666666666","0"
"651818","","0.2","0","","0.5","0"
"652359","","0","0","","1","0"
"652737","","0.2","0","","1","0"
"653838","","0.13333333333333333","0.25","","0.5","0"
"654913","","0.2","0","","0.5","0"
"655051","","0","0","0.001996512544868144","1","0"
"655166","","0.2","0.5","","0.5","0"
"657591","0.00008976716966935585","0.06666666666666667","0","","0.75","0"
"659360","","0","0.5","0.002127686003523684","1","0"
"661639","","0","0","","1","0"
"661697","","0.1","0","","1","0"
"661930","","","0","","0","0"
"663376","","0","0","","1","0"
"664663","0.0003404512554702749","0.2","0","0.0029088311406065253","0.8","0"
"665397","","0","0","","1","0"
"665593","0.00003500815115161142","0.3","0.2","","1","0"
"666049","","0","0","","1","0"
"666292","","0.2","0.5","","1","0"
"669356","","0.2","0","","1","0"
"669449","0.0015527038136242666","0.13333333333333333","0.4","","1","0"
"670626","","0.13333333333333333","0","","0.5","0"
"672468","0.0006381585364154441","0.05","0","","0.8","0"
"673874","","0.2","0","","1","0"
"675053","","0.13333333333333333","0","0.00019873967454613916","1","0"
"675594","0.00012201846001954685","0.2","0","0.003987204521013268","1","0"
"676570","","0.1","0.3333333333333333","","1","0"
"676707","","0.2","0","","0","0"
"678888","","0.2","0","","1","0"
"679611","","0.15","0","0.0032939017443316012","0.8","0"
"679831","","0.2","0.5","0.0022770867894413445","1","0"
"681581","","0.2","0","","1","0"
"682247","","0.13333333333333333","0","","1","0"
"684543","0.00044471382723274206","0","0","","0.5","0"
"684764","","0","0","0.016511829068049058","1","0"
"685594","0.0013606153074447183","0","0","","1","0"
"686408","0.0003432486921179811","0","0","","0.5","0"
"686445","","","0","","0","0"
"688600","","0.2","0","","0.5","0"
"689456","","","0","","0","0"
"691541","","0","0.5","","1","0"
"692211","","0.2","0.5","","0.5","0"
"692510","0.002266647159637169","0.13333333333333333","0","","0.6666666666666666","0"
"693765","","0.15","0","","1","0"
"695011","","0.2","0","","0.5","0"
"696475","","0.2","0","0.00267199597813313","0.5","0"
"700028","","0.2","0","","0.5","0"
"705310","","0.1","0","0.013813038276384176","1","0"
"707260","","0.06666666666666667","0","","1","0"
"709630","","0.2","0.5","","0.5","0"
"711391","","0.15","0","","1","0"
"714166","","0","0","","1","0"
"714565","","0.06666666666666667","0","0.00037169563683703337","1","0"
"721552","","0.4","0","","1","0"
"722828","","0.2","0","","0.5","0"
"724581","0.0033833549304017048","0.12","0","","0.4","0"
"726953","","0.05","0","0.00014343274403884814","0.75","0"
"730639","0.023076537223592354","","0","","0","0"
"732729","0.0000377087013818457","0","0","0.00033918218151790823","0.6","0"
"736075","","0.2","0.25","0.0006602021393192496","1","0"
"739734","","","0","","0","0"
"742639","0.00024035447059315304","0.2","0","0.09057256109712501","0.5","0"
"750982","","0.15","0","","1","0"
"756030","","0.06666666666666667","0","0.010555449728541047","1","0"
"763792","","","0","","0","0"
"777846","","0.1","0","","1","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0"
"","","","","","","0.6445852534562212"
"","","","","","","0"
"","","","","","","0"
"23557","0.002680474856832337","","0","","0","0"
"133058","","0","0","","0","0"
"160754","","0.2","0","","1","0"
"164522","","0.2","0","0.0020211524118095166","1","0"
"175032","0.0011381065533972775","0.1","0","","0.6666666666666666","0"
"187212","","0.13333333333333333","0","","1","0"
"217136","","0","0","","0.5","0"
"229108","","0","0.5","","0.5","0"
"249521","0.0011766918864690881","0.2","0","","0.5","0"
"258451","","","0.5","","0.5","0"
"290123","","0.17142857142857143","0","","0.8571428571428571","0"
"297546","0.000010000032154444227","0.15","0","","0.8","0"
"313724","","0.15","0.16666666666666666","","0.8333333333333334","0"
"324191","","0.1","0","","1","0"
"331039","0.003440203987794173","0.6","0.5","","1","0"
"334787","","0.13333333333333333","0","0.00015163477072802867","1","0"
"343928","","0.1","0","0.020399771155007584","0.5","0"
"348817","","0.13333333333333333","0","","0.75","0"
"354950","","0.2","0","","1","0"
"356046","","0","0","","1","0"
"361759","0.00016650643035293788","0.1","0","","0.75","0"
"363535","","0.13333333333333333","0.25","0.0012690220309888734","1","0"
"371201","","0.6","0","","0","0"
"377069","","0.2","0.5","","0.5","0"
"381259","","0.2","0","","1","0"
"387282","0.016498766877063913","","0","","0","0"
"387783","","0","0","","0.3333333333333333","0"
"395202","","","0","","0","0"
"396552","","0.1","0","","1","0"
"407118","","0.13333333333333333","0.25","","1","0"
"407642","","0","0","","1","0"
"411179","","0.1","0.25","0.016809217547898256","0.75","0"
"413418","","0.3","0","","0.3333333333333333","0"
"416580","0.00025602976215357605","0.05","0.16666666666666666","","0.6666666666666666","0"
"418488","","0.1","0","","1","0"
"420648","","0","0","0.005099824324800561","0.3333333333333333","0"
"421247","0.0008828324206830247","0.1","0","","1","0"
"421515","0.0004838439994983906","0.1","0","","1","0"
"421666","","0.2","0.3333333333333333","","1","0"
"423042","0.00002466245872173223","0.1","0.14285714285714285","","0.5714285714285714","0"
"423413","","","0","","0","0"
"426478","0.0008299776598066945","0","0.3333333333333333","","0.3333333333333333","0"
"427506","0.001141161225598796","0.13333333333333333","0.25","0.0017565690352640327","1","0"
"428056","","0","0","","0.75","0"
"431337","","0.2","0","","1","0"
"431602","0.0023025261603199154","0.13333333333333333","0.25","0.0008948433353614323","0.75","0"
"433905","","","0","","0","0"
"434238","","0.1","0","","0.5","0"
"434623","0.0010544992565433146","0.05","0.2","0.001378835581255579","1","0"
"435669","0.0006552271872256824","0.1","0","","1","0"
"435837","","","0","","0","0"
"437539","0.00007816745391464282","0.08","0","","1","0"
"437549","0.0014128662793127952","0.2","0","","1","0"
"438406","0.0007064331396563976","0.1","0","0.00011006962647417808","0.75","0"
"438596","","0.2","0","0.008393275890388975","0.5","0"
"439052","","0.1","0","0.00004886293326466598","1","0"
"440655","0.0012927587119787095","0","0","","1","0"
"441448","","0.2","0","","1","0"
"442812","","","0","","0","0"
"442819","","0.2","0","","1","0"
"443598","0.0024923713581072606","0.1","0","0.0016664023515296637","1","0"
"445351","0.0008393089444797006","0","0","","0.75","0"
"446933","","0.1","0","0.01789794165942277","1","0"
"447053","","0.1","0","","1","0"
"448564","0.000026668896041466373","0.1","0","","0.8","0"
"449619","0.0005371399908038289","0.2","0","","1","0"
"449804","","0.2","0","","1","0"
"453143","0.00015588903286934474","0.15","0","","0.8","0"
"454264","","0","0","","0","0"
"454616","","0","0","","1","0"
"454661","","0.06666666666666667","0","0.0025124171386747447","1","0"
"458688","","0","0","0.017952615978238516","0.5","0"
"459486","","0.1","0","","0.5","0"
"459645","","0.2","0","","1","0"
"460625","0.000017751396842647946","0.06666666666666667","0.16666666666666666","0.0009602722207998978","0.6666666666666666","0"
"461744","","0","0","","0.5","0"
"462456","","0.04","0","0.0011251805863570193","0.6","0"
"464160","","0.2","0","0.007536856080555043","0.5","0"
"464597","","","0","","0","0"
"464673","","0.2","0","0.001206526249052327","0.25","0"
"466205","","0.2","0","","0.5","0"
"466723","","0","0.2","0.0007490522290456705","1","0"
"467007","","0.4","0","0.00041678707914097725","0.25","0"
"468370","","0.1","0","","0.5","0"
"468666","0.00020087595851505058","0.06666666666666667","0","0.0100159583419808","1","0"
"468801","","0.06666666666666667","0","0.004087179132201101","0.6666666666666666","0"
"469237","","","0","","0","0"
"471077","","0.1","0","0.005353706824806927","0.8333333333333334","0"
"471565","","0.2","0","","0.5","0"
"471717","","0.06666666666666667","0","","1","0"
"472614","","0.1","0","0.000607041967562632","1","0"
"472713","0.002882591116194761","0.2","0","","1","0"
"472785","","0.13333333333333333","0","0.0001997898235726866","0.6666666666666666","0"
"473402","","0.2","0.25","","1","0"
"473467","0.0004819032491147193","0.13333333333333333","0","","0.5","0"
"473712","","0.08","0","0.003349537208130897","0.6666666666666666","0"
"474951","0.00006383575877368463","0.08","0","0.0009539095813311784","1","0"
"476081","","0","0","","0.5","0"
"476393","","0.1","0","","1","0"
"476665","","0.13333333333333333","0","0.00006267910313680414","1","0"
"476693","","0.1","0","","1","0"
"478003","","0.06666666666666667","0","","0.6666666666666666","0"
"478146","0.0019623972148739106","0.3","0.25","","0.5","0"
"478228","0.000904022199428294","0","0","","0.5","0"
"478760","","0.2","0.3333333333333333","0.4240205242817806","0.3333333333333333","0"
"479071","","0.1","0","","0.8","0"
"479101","0.002363833967311792","0.2","0","","1","0"
"479254","0.001185748721592888","0.06666666666666667","0","","1","0"
"479524","0.0021192994189691925","0.2","0.5","","1","0"
"480331","","0.06666666666666667","0","0.005886881708048195","1","0"
"480796","","0.1","0","","0.6666666666666666","0"
"481292","","0.2","0","0.000491638379513284","0.75","0"
"481554","0.00007028104056068777","0.12","0","","1","0"
"482811","","0.2","0.5","","0.5","0"
"483603","","0","0","0.00019071643262720832","0.75","0"
"483928","","0.08","0","0.00013980830700314705","1","0"
"484249","0.00001526361723661393","0","0","","1","0"
"484987","","0.15","0","","1","0"
"485260","0.001120957516476473","0.1","0","","1","0"
"485591","0.0040989424403293905","0","0","","0.75","0"
"485894","","0.1","0","0.003284995402247485","0.6666666666666666","0"
"486046","","","0","","0","0"
"487036","","0.2","0","","1","0"
"487101","0.0008072775153617856","0.1","0","","1","0"
"487276","","0.13333333333333333","0","0.0003396111967824677","0.75","0"
"488009","","0","0","","0.5","0"
"488246","0.0010897462692806086","","0","","0","0"
"488511","","0","0","0.000945783154684545","0.6666666666666666","0"
"488529","0.03560122058270284","0.06666666666666667","0","","1","0"
"488974","","0.13333333333333333","0","","0.6666666666666666","0"
"489635","","0.1","0","0.0084046061121322","1","0"
"489852","","0.2","0","","0.5","0"
"489953","0.00012446985360081546","0.16666666666666669","0","0.00020401308062474837","0.8333333333333334","0"
"490107","0.0004938571857436548","0.16","0","0.004115657996990187","1","0"
"490133","0.0000064882076371837905","0.2","0","","0.6","0"
"491003","","0","0","0.05019219177221394","1","0"
"491559","","0","0","","1","0"
"491706","","0","0","","0.5","0"
"491772","0.00002037787902854993","0.06666666666666667","0","0.008057865006413789","0.75","0"
"491925","0.000026668896041466373","0","0","","0.6666666666666666","0"
"492209","0.0009093062464295169","0.05","0","","0.75","0"
"492287","","0.3","0","","1","0"
"493409","","0.2","0","","0.6","0"
"494680","0.0005400428225742777","0.06666666666666667","0","","0.75","0"
"495272","0.00004876757374353829","0.1","0","","0.6666666666666666","0"
"495273","0.0006901794419887836","0.25","0","","0.6666666666666666","0"
"495482","0.0002234042553191489","0.05","0","","0.6","0"
"496286","","0.2","0","","0.6666666666666666","0"
"496382","","0.2","0","0.00009593348891906335","0.5","0"
"496408","","0.12","0.16666666666666666","","0.8333333333333334","0"
"497108","","0.06666666666666667","0","","1","0"
"498500","0.0030890774568406968","0","0.25","0.006326620073272698","0.75","0"
"498665","","0.1","0.14285714285714285","0.00045324333580024583","1","0"
"498857","","0.13333333333333333","0","","0.6666666666666666","0"
"498931","","0","0","0.0014862841773079741","1","0"
"499038","","0.2","0","","0.5","0"
"499969","","","0","","0","0"
"499990","","0.13333333333333333","0.25","","0.75","0"
"500078","","0.2","0","","1","0"
"500243","","0","0","","1","0"
"500493","","0.1","0","","0.3333333333333333","0"
"500646","0.0077710685418748765","0.2","0","0.007592448194934452","0.3333333333333333","0"
"501735","","0.2","0","","1","0"
"501794","0.0007774637255311772","0.15","0","","1","0"
"501817","","0.13333333333333333","0","","1","0"
"502353","","0.1","0","","0.6","0"
"503126","","","0","","0","0"
"503418","","0.08","0","0.00021133478907079713","1","0"
"503760","","0.1","0","","0.8","0"
"504371","","0.08","0","","0.8","0"
"504859","","0","0","","0.5","0"
"505230","","0.2","0","0.0011594475255664062","0.6666666666666666","0"
"505617","","0.1","0.3333333333333333","","1","0"
"505667","","0","0","","1","0"
"505680","","0.13333333333333333","0","","0.75","0"
"506130","0.0006496537502264208","0.1","0","0.00012204845449582782","1","0"
"506837","0.00011958300855768465","0.2","0","0.0003847473807581168","1","0"
"507207","","","0","","0","0"
"507273","","0.1","0","","0.75","0"
"507435","","0.1","0","","1","0"
"507759","","0.13333333333333333","0","0.013547223634912772","1","0"
"507805","0.00014638428372328702","0.16","0.16666666666666666","","1","0"
"508096","","0.1","0","0.011051727632478378","0.6666666666666666","0"
"508144","","0.06666666666666667","0","0.007560338784364814","1","0"
"508153","0.0720384149145174","0.1","0","","1","0"
"508497","","0","0","","0.5","0"
"508849","","0.06666666666666667","0","","0.4","0"
"508891","","0.2","0","","0","0"
"508892","","0.13333333333333333","0","0.0014535741691826","1","0"
"508923","","0.26666666666666666","0.2","0.18","0.4","0"
"509052","","0","0","","1","0"
"509061","0.00004075575805709986","0.06666666666666667","0","0.0009656611992821159","0.6666666666666666","0"
"509115","","0.2","0","0.006068314090344649","0.5","0"
"509119","","0","0","","0.25","0"
"509202","","0.2","0","","0.5","0"
"509302","","0.1","0","0.012378410158427354","1","0"
"509324","0.0007430088199640512","0.13333333333333333","0","0.0001539498417452829","0.6666666666666666","0"
"509413","","0.1","0","0.0001595708144320316","0.5","0"
"509421","0.00022042943332079308","0.06666666666666667","0.2","0.0015606319647670816","0.6","0"
"509498","0.0004738761217881729","0","0","","1","0"
"509530","","0.12","0","","0.6666666666666666","0"
"509598","","0.13333333333333333","0","0.004501130289786097","1","0"
"509712","","0.2","0","","0.6666666666666666","0"
"509781","","0.4","0","","0","0"
"510048","","0.3","0","","1","0"
"510061","","0.08","0","0.002644238561432916","0.8","0"
"510070","0.00025237219412281066","0.4","0","","0.5","0"
"510090","","0.2","0","","1","0"
"510112","","0.2","0","","1","0"
"510163","","0.2","0","","0.75","0"
"510172","0.0009596264204799922","0.06666666666666667","0","0.0002964788163156384","1","0"
"510198","0.00132000883787867","0.13333333333333333","0","0.003135702924915463","1","0"
"510213","","0.2","0","","0.6","0"
"510243","","0.13333333333333333","0","","0.6666666666666666","0"
"510379","","","0","","0","0"
"510452","0.0007911543583282076","0.15","0","0.003126077020327495","1","0"
"510490","","","0","","0","0"
"510533","","0.2","0","","1","0"
"510571","0.0011321043904749962","0.6","0","","0.25","0"
"510582","0.00018325840860640007","0","0","","0.5","0"
"510586","","0.08","0","","1","0"
"510618","0.0008456142469435116","0","0","","0.6666666666666666","0"
"510700","","0.13333333333333333","0.2","0.0010074701773299876","0.8","0"
"510754","","0.05","0","0.011120824197656616","0.8","0"
"510805","","0.4","0","","0.5","0"
"510822","0.01264705745749093","0.06666666666666667","0","0.007325471747307876","0.5","0"
"510944","0.0010519862336106117","0.1","0","0.00022258183668982765","0.5","0"
"510953","","0","0","","0.5","0"
"511148","0.001807784100974754","0","0","","0.6666666666666666","0"
"511160","","0","0","","0.6666666666666666","0"
"511208","","0.26666666666666666","0","0.0011317109358919759","1","0"
"511223","0.0004691587263523102","0.2","0.2","","0.8","0"
"511314","","0.1","0","","0.6666666666666666","0"
"511328","0.00004943745799825723","0","0","","0.5","0"
"511364","","0.13333333333333333","0","","1","0"
"511424","","0","0","","0.5","0"
"511440","","0.1","0","","1","0"
"511567","","0.12","0","0.00027381708770523553","0.8","0"
"511578","","0.24","0","0.0007074269648679723","1","0"
"511677","0.00087426326129666","0.1","0.2","","1","0"
"511697","0.0015278184174225638","0.1","0","","0.75","0"
"511739","","0.2","0","","1","0"
"511778","0.00021495733153969996","0.26666666666666666","0","","1","0"
"511827","","0.2","0.3333333333333333","","0.3333333333333333","0"
"511851","","0","0","","1","0"
"511859","0.00012753881666643444","0.2","0","","0.6666666666666666","0"
"511923","","0.1","0","0.00216415292051056","1","0"
"511943","0.001555824938343853","0","0","","0.6666666666666666","0"
"511996","0.002134997933183779","0.2","0","","0.6666666666666666","0"
"512010","0.0006214382254176595","0.1","0","","0.6666666666666666","0"
"512024","","0","0","","0.5","0"
"512069","0.00013627053463194418","0.08","0","0.0011211197614333852","1","0"
"512099","0.004669611299214608","0.25","0","0.001631821445320986","0.75","0"
"512193","","0","0","","1","0"
"512266","","0.13333333333333333","0","","1","0"
"512283","","0.08","0","0.00033620169051473724","1","0"
"512302","0.0071688333403001295","0.06666666666666667","0","","0.25","0"
"512329","0.00008183306055646479","0","0","0.005362529060149004","1","0"
"512558","0.00012028173724031266","0.1","0.2","","1","0"
"512596","","0.05","0","","0.6","0"
"512598","","0.12","0","","0.8","0"
"512610","","0.1","0","0.0003815487883605076","0.5","0"
"512631","0.06165419610138081","0.13333333333333333","0","","1","0"
"512671","","0.04","0","","1","0"
"512677","","0","0","","0","0"
"512693","","0.05","0","","1","0"
"512695","","0.08","0","0.00038761439740508274","0.6","0"
