"user_id","gender","married","has_children","age","perk_assigned"
"544513","F","true","false","55","free checked bag"
"544536","F","false","false","37","1 night free hotel with flight"
"544549","F","false","false","40","free checked bag"
"544595","F","false","false","37","exclusive discounts"
"544604","M","false","false","53","exclusive discounts"
"544627","F","false","true","45","free cancellation fees"
"544640","M","false","false","46","free cancellation fees"
"544647","F","false","false","26","1 night free hotel with flight"
"544680","F","false","false","44","free cancellation fees"
"544683","F","true","false","48","free cancellation fees"
"544685","M","false","true","37","1 night free hotel with flight"
"544694","M","true","false","53","free checked bag"
"544698","F","true","true","36","1 night free hotel with flight"
"544747","M","false","false","34","free checked bag"
"544749","M","false","false","44","free hotel meal"
"544818","F","false","false","30","free checked bag"
"544839","F","false","false","45","free cancellation fees"
"544868","F","false","false","50","free cancellation fees"
"544926","F","false","true","39","free cancellation fees"
"545010","F","false","false","57","exclusive discounts"
"545011","F","true","true","55","free checked bag"
"545012","F","true","true","38","free hotel meal"
"545063","M","true","false","83","1 night free hotel with flight"
"545070","F","false","true","35","free hotel meal"
"545089","F","false","false","18","1 night free hotel with flight"
"545109","F","false","false","33","free hotel meal"
"545115","F","true","false","44","free checked bag"
"545132","M","true","true","27","exclusive discounts"
"545208","F","true","false","56","exclusive discounts"
"545209","F","false","false","37","exclusive discounts"
"545226","F","true","false","56","free hotel meal"
"545247","M","false","true","20","1 night free hotel with flight"
"545249","F","true","true","52","free cancellation fees"
"545264","M","false","false","26","1 night free hotel with flight"
"545272","M","true","false","54","free checked bag"
"545281","F","false","false","18","1 night free hotel with flight"
"545290","F","false","true","45","free cancellation fees"
"545300","F","false","true","34","free cancellation fees"
"545317","F","false","true","41","free cancellation fees"
"545318","F","true","true","53","exclusive discounts"
"545327","F","true","true","29","free cancellation fees"
"545344","F","false","true","23","1 night free hotel with flight"
"545345","F","false","false","34","free checked bag"
"545360","M","false","false","38","free hotel meal"
"545375","F","false","true","34","free checked bag"
"545399","F","false","false","53","free checked bag"
"545404","F","false","false","51","free cancellation fees"
"545446","F","true","true","56","1 night free hotel with flight"
"545465","F","true","true","49","free checked bag"
"545510","F","true","false","46","free hotel meal"
"545518","F","false","true","46","free cancellation fees"
"545551","F","false","true","48","free cancellation fees"
"545577","M","false","false","40","free cancellation fees"
"545629","F","false","false","49","free cancellation fees"
"545633","M","false","false","37","exclusive discounts"
"545634","F","false","false","45","free hotel meal"
"545652","F","false","false","44","free cancellation fees"
"545684","F","true","true","47","free hotel meal"
"545736","F","false","false","24","1 night free hotel with flight"
"545745","F","true","false","40","1 night free hotel with flight"
"545748","F","true","true","51","free checked bag"
"545754","M","false","true","22","1 night free hotel with flight"
"545755","F","false","false","39","free cancellation fees"
"545758","M","true","false","31","exclusive discounts"
"545763","F","true","false","75","free checked bag"
"545770","F","true","false","44","free cancellation fees"
"545771","F","false","false","55","exclusive discounts"
"545803","F","false","true","54","free checked bag"
"545805","F","true","true","49","free hotel meal"
"545810","F","false","true","22","1 night free hotel with flight"
"545848","F","true","true","50","1 night free hotel with flight"
"545865","F","true","false","42","free cancellation fees"
"545879","F","false","false","27","free hotel meal"
"545936","F","false","false","43","exclusive discounts"
"545939","F","false","false","45","free cancellation fees"
"545958","F","false","false","58","exclusive discounts"
"545981","F","false","false","37","free cancellation fees"
"546008","F","false","false","32","free cancellation fees"
"546050","F","true","false","53","free hotel meal"
"546061","F","false","true","47","exclusive discounts"
"546064","F","true","true","54","free cancellation fees"
"546065","M","true","true","48","free cancellation fees"
"546072","F","false","false","50","free cancellation fees"
"546121","F","false","false","18","exclusive discounts"
"546127","F","true","false","55","free cancellation fees"
"546130","F","true","true","50","free checked bag"
"546131","F","false","false","57","free hotel meal"
"546161","F","false","false","57","exclusive discounts"
"546164","F","false","false","22","free hotel meal"
"546190","F","true","true","50","free checked bag"
"546224","F","true","true","46","free checked bag"
"546256","F","true","true","53","free cancellation fees"
"546280","F","false","false","42","1 night free hotel with flight"
"546282","F","false","false","46","1 night free hotel with flight"
"546307","F","false","false","55","free cancellation fees"
"546334","F","true","false","36","free checked bag"
"546395","F","true","true","44","free cancellation fees"
"546399","F","false","false","36","free checked bag"
"546419","F","false","true","55","free cancellation fees"
"546437","F","false","false","51","free cancellation fees"
"546462","F","false","false","73","1 night free hotel with flight"
"546470","F","true","false","43","exclusive discounts"
"546485","M","true","true","44","free checked bag"
"546509","F","false","false","49","exclusive discounts"
"546529","F","true","false","48","free checked bag"
"546587","F","true","false","41","free cancellation fees"
"546612","F","false","true","26","exclusive discounts"
"546648","F","true","true","39","free cancellation fees"
"546664","F","true","false","33","free checked bag"
"546671","F","true","false","40","exclusive discounts"
"546679","F","true","false","35","free checked bag"
"546688","F","false","false","52","exclusive discounts"
"546702","F","true","false","46","free hotel meal"
"546728","F","true","false","54","free hotel meal"
"546740","F","false","false","41","free checked bag"
"546756","F","false","false","45","exclusive discounts"
"546774","F","true","true","58","free checked bag"
"546842","F","true","false","46","1 night free hotel with flight"
"546844","F","true","true","46","free cancellation fees"
"546847","F","true","false","55","free cancellation fees"
"546857","F","true","false","67","1 night free hotel with flight"
"546864","M","true","false","44","exclusive discounts"
"546867","F","false","false","52","free hotel meal"
"546881","F","true","true","42","exclusive discounts"
"546882","F","false","false","25","1 night free hotel with flight"
"546884","M","false","false","19","1 night free hotel with flight"
"546888","F","false","false","30","1 night free hotel with flight"
"546900","F","false","false","39","exclusive discounts"
"546937","F","false","false","68","1 night free hotel with flight"
"546964","F","true","false","45","free cancellation fees"
"546972","F","true","true","50","exclusive discounts"
"547006","F","true","false","73","1 night free hotel with flight"
"547007","F","true","false","33","free cancellation fees"
"547037","F","false","false","34","free cancellation fees"
"547070","M","true","false","52","free cancellation fees"
"547100","F","false","false","50","1 night free hotel with flight"
"547130","F","false","false","20","free hotel meal"
"547150","F","true","true","44","1 night free hotel with flight"
"547164","F","false","false","31","exclusive discounts"
"547175","F","false","false","19","free hotel meal"
"547180","F","true","true","46","free cancellation fees"
"547181","F","true","false","63","free checked bag"
"547201","F","false","false","26","1 night free hotel with flight"
"547266","F","true","false","56","free checked bag"
"547301","F","false","true","33","free checked bag"
"547320","F","false","false","30","1 night free hotel with flight"
"547325","F","false","true","44","free checked bag"
"547336","F","true","false","43","exclusive discounts"
"547342","M","false","false","27","free checked bag"
"547412","M","false","false","53","free checked bag"
"547453","F","false","true","29","free cancellation fees"
"547458","F","false","false","44","free hotel meal"
"547459","F","true","false","60","free hotel meal"
"547483","F","false","true","35","free checked bag"
"547512","F","true","false","46","free checked bag"
"547555","F","false","false","46","free cancellation fees"
"547559","F","true","false","37","free cancellation fees"
"547568","F","false","false","31","free checked bag"
"547594","F","false","false","18","free checked bag"
"547606","F","true","true","56","free hotel meal"
"547613","F","false","false","41","free cancellation fees"
"547617","F","true","false","54","free hotel meal"
"547663","F","false","false","45","free hotel meal"
"547664","F","false","false","41","free cancellation fees"
"547693","M","false","true","43","free checked bag"
"547761","F","false","false","50","exclusive discounts"
"547776","F","false","false","44","free checked bag"
"547779","F","true","true","42","free checked bag"
"547792","F","false","true","39","free cancellation fees"
"547817","F","false","false","28","free hotel meal"
"547823","F","true","false","56","free cancellation fees"
"547825","F","false","false","22","free checked bag"
"547834","F","false","false","26","1 night free hotel with flight"
"547836","F","true","false","48","free hotel meal"
"547857","F","true","true","65","free checked bag"
"547862","M","true","true","47","free checked bag"
"547878","F","false","false","26","1 night free hotel with flight"
"547911","F","false","true","40","1 night free hotel with flight"
"547938","M","false","true","27","1 night free hotel with flight"
"547951","M","false","false","51","exclusive discounts"
"547966","F","true","true","44","free hotel meal"
"547997","F","true","false","59","free checked bag"
"548006","F","false","false","37","free checked bag"
"548022","F","true","false","47","free cancellation fees"
"548032","F","false","false","42","free checked bag"
"548037","F","true","false","49","free checked bag"
"548040","F","true","false","38","free hotel meal"
"548093","F","false","false","22","1 night free hotel with flight"
"548109","F","false","false","40","free cancellation fees"
"548113","F","false","false","39","free cancellation fees"
"548120","F","false","false","48","free checked bag"
"548123","M","true","true","48","1 night free hotel with flight"
"548185","F","false","false","27","1 night free hotel with flight"
"548189","F","false","false","30","exclusive discounts"
"548190","F","true","false","35","free checked bag"
"548193","F","false","true","18","free checked bag"
"548222","F","true","true","53","1 night free hotel with flight"
"548228","F","true","false","67","1 night free hotel with flight"
"548230","F","true","false","60","free hotel meal"
"548256","F","true","true","42","free cancellation fees"
"548258","M","false","false","45","free cancellation fees"
"548272","F","true","true","43","free checked bag"
"548307","F","true","true","51","free hotel meal"
"548310","F","false","false","32","free checked bag"
"548391","F","true","true","58","free checked bag"
"548408","F","false","false","36","free checked bag"
"548422","F","true","false","39","free cancellation fees"
"548434","F","true","false","43","exclusive discounts"
"548448","F","false","false","64","free hotel meal"
"548474","F","true","true","33","free hotel meal"
"548488","F","false","false","37","free hotel meal"
"548490","F","true","true","54","exclusive discounts"
"548504","F","false","false","38","free cancellation fees"
"548560","F","true","true","46","free hotel meal"
"548568","F","true","true","56","free hotel meal"
"548587","F","false","false","35","1 night free hotel with flight"
"548635","F","true","true","42","free cancellation fees"
"548651","F","true","true","44","free cancellation fees"
"548653","F","true","true","43","free cancellation fees"
"548672","M","false","false","42","free cancellation fees"
"548708","M","true","false","39","free hotel meal"
"548743","F","true","false","27","free checked bag"
"548853","F","true","false","54","exclusive discounts"
"548859","F","true","false","48","free checked bag"
"548872","F","false","true","21","1 night free hotel with flight"
"548961","F","false","true","40","free cancellation fees"
"548967","F","false","false","39","free cancellation fees"
"548978","F","true","false","37","free hotel meal"
"548988","F","true","false","49","free checked bag"
"548990","F","false","false","33","free checked bag"
"549058","F","true","false","30","1 night free hotel with flight"
"549115","F","false","true","34","free checked bag"
"549116","F","true","true","44","free hotel meal"
"549121","F","false","false","74","free checked bag"
"549141","F","true","true","29","1 night free hotel with flight"
"549152","F","false","false","33","free cancellation fees"
"549154","M","true","true","49","free cancellation fees"
"549190","F","false","false","18","free checked bag"
"549202","F","false","false","58","free cancellation fees"
"549235","F","true","true","41","1 night free hotel with flight"
"549251","F","false","true","31","1 night free hotel with flight"
"549274","F","false","false","51","free checked bag"
"549281","F","false","true","28","free cancellation fees"
"549290","M","false","false","19","1 night free hotel with flight"
"549292","F","false","true","46","free hotel meal"
"549293","F","true","true","46","1 night free hotel with flight"
"549303","F","false","false","37","free hotel meal"
"549313","F","false","true","45","free cancellation fees"
"549320","F","false","true","18","1 night free hotel with flight"
"549357","F","false","false","46","free checked bag"
"549359","F","false","true","37","free cancellation fees"
"549361","F","true","true","52","free checked bag"
"549366","M","true","true","49","1 night free hotel with flight"
"549367","F","true","true","42","free hotel meal"
"549377","F","true","false","44","free checked bag"
"549389","F","false","true","19","1 night free hotel with flight"
"549390","F","false","true","26","1 night free hotel with flight"
"549450","F","true","true","45","1 night free hotel with flight"
"549466","F","true","false","48","free cancellation fees"
"549472","F","false","false","24","exclusive discounts"
"549482","F","false","false","43","free cancellation fees"
"549515","F","false","true","44","free cancellation fees"
"549569","F","true","false","49","exclusive discounts"
"549572","F","false","true","55","free hotel meal"
"549579","F","false","false","43","exclusive discounts"
"549580","F","true","false","47","free cancellation fees"
"549584","F","true","false","44","free checked bag"
"549608","F","true","true","59","1 night free hotel with flight"
"549611","F","false","false","48","free cancellation fees"
"549623","M","false","true","39","free cancellation fees"
"549631","F","true","true","50","free cancellation fees"
"549710","F","true","true","39","free cancellation fees"
"549714","M","true","true","57","exclusive discounts"
"549733","M","false","false","35","1 night free hotel with flight"
"549746","F","false","false","44","free cancellation fees"
"549759","F","true","false","67","1 night free hotel with flight"
"549764","F","false","false","39","free cancellation fees"
"549777","F","true","true","30","1 night free hotel with flight"
"549797","F","false","true","37","free cancellation fees"
"549800","F","true","true","40","1 night free hotel with flight"
"549850","F","false","false","50","free cancellation fees"
"549894","F","true","true","49","exclusive discounts"
"549938","F","false","false","39","exclusive discounts"
"549988","F","true","false","51","free checked bag"
"549992","F","false","false","34","1 night free hotel with flight"
"550017","F","false","false","40","free cancellation fees"
"550019","F","false","false","33","free cancellation fees"
"550022","F","false","false","23","1 night free hotel with flight"
"550028","M","false","false","69","free checked bag"
"550068","F","false","true","40","free hotel meal"
"550071","M","false","false","39","free cancellation fees"
"550077","M","true","false","52","1 night free hotel with flight"
"550105","F","false","false","35","free hotel meal"
"550110","F","true","false","55","1 night free hotel with flight"
"550134","F","true","false","45","1 night free hotel with flight"
"550193","F","true","true","61","1 night free hotel with flight"
"550200","F","true","true","44","free hotel meal"
"550202","F","false","false","28","1 night free hotel with flight"
"550221","F","true","false","39","exclusive discounts"
"550222","F","false","false","35","free checked bag"
"550229","F","false","false","38","free hotel meal"
"550233","F","false","false","40","free cancellation fees"
"550298","F","false","false","24","1 night free hotel with flight"
"550300","F","true","false","53","free cancellation fees"
"550317","F","true","true","44","free checked bag"
"550400","F","true","false","73","1 night free hotel with flight"
"550421","F","true","false","45","free hotel meal"
"550426","F","true","true","50","exclusive discounts"
"550442","F","false","false","28","free hotel meal"
"550455","F","true","true","51","free hotel meal"
"550459","F","false","false","44","free cancellation fees"
"550460","F","false","false","45","free cancellation fees"
"550482","F","false","true","22","1 night free hotel with flight"
"550506","F","true","true","41","free checked bag"
"550514","F","true","true","38","free checked bag"
"550572","F","true","true","58","free hotel meal"
"550579","F","true","true","47","1 night free hotel with flight"
"550599","F","true","true","54","free checked bag"
"550627","F","true","false","72","1 night free hotel with flight"
"550703","F","true","false","69","1 night free hotel with flight"
"550711","F","false","false","18","free checked bag"
"550752","F","true","true","49","1 night free hotel with flight"
"550754","F","true","true","53","free cancellation fees"
"550796","F","false","true","34","free checked bag"
"550804","M","true","true","47","exclusive discounts"
"550805","F","false","false","41","free cancellation fees"
"550830","F","true","false","78","1 night free hotel with flight"
"550868","F","true","false","48","free checked bag"
"550871","F","true","true","48","exclusive discounts"
"550887","F","false","true","18","1 night free hotel with flight"
"550904","F","true","false","47","free cancellation fees"
"550973","F","false","false","44","free cancellation fees"
"550985","F","false","false","48","free cancellation fees"
"551023","F","false","false","57","1 night free hotel with flight"
"551032","F","false","false","36","free cancellation fees"
"551042","F","true","false","46","free cancellation fees"
"551051","F","false","true","49","1 night free hotel with flight"
"551088","F","false","false","47","free cancellation fees"
"551116","F","false","false","40","free checked bag"
"551166","F","true","false","32","exclusive discounts"
"551210","F","false","true","18","1 night free hotel with flight"
"551211","F","true","true","29","1 night free hotel with flight"
"551217","F","false","false","38","exclusive discounts"
"551237","F","false","false","44","free checked bag"
"551241","M","false","false","29","1 night free hotel with flight"
"551245","F","true","true","25","1 night free hotel with flight"
"551278","F","true","false","42","free cancellation fees"
"551282","F","true","false","55","free cancellation fees"
"551331","F","true","true","50","free checked bag"
"551340","F","true","false","36","free checked bag"
"551359","F","false","false","45","free cancellation fees"
"551430","F","false","true","44","free checked bag"
"551431","F","false","false","22","1 night free hotel with flight"
"551448","F","true","false","48","exclusive discounts"
"551468","F","false","false","52","free cancellation fees"
"551473","F","true","false","79","1 night free hotel with flight"
"551486","F","false","true","18","exclusive discounts"
"551488","F","false","false","36","1 night free hotel with flight"
"551501","F","true","false","67","1 night free hotel with flight"
"551549","F","false","true","59","free cancellation fees"
"551560","F","false","true","37","exclusive discounts"
"551567","F","true","false","51","free cancellation fees"
"551576","F","false","false","18","free checked bag"
"551600","F","false","false","18","free checked bag"
"551615","F","true","false","30","exclusive discounts"
"551620","F","false","false","30","exclusive discounts"
"551622","M","true","false","58","1 night free hotel with flight"
"551627","F","false","false","33","free checked bag"
"551662","F","false","false","46","free hotel meal"
"551665","F","false","true","55","free cancellation fees"
"551671","F","false","true","25","1 night free hotel with flight"
"551681","F","false","false","31","free checked bag"
"551685","M","true","false","67","exclusive discounts"
"551718","F","false","true","34","free hotel meal"
"551729","F","false","false","18","1 night free hotel with flight"
"551804","M","true","false","45","free cancellation fees"
"551834","F","true","false","55","free cancellation fees"
"551847","F","true","false","37","free hotel meal"
"551890","F","false","false","33","free checked bag"
"551908","F","false","false","23","1 night free hotel with flight"
"551914","F","false","false","51","free checked bag"
"551935","F","true","false","70","1 night free hotel with flight"
"551963","F","false","false","38","free checked bag"
"551967","F","true","false","41","exclusive discounts"
"551978","F","false","true","18","free hotel meal"
"551990","F","false","false","18","free hotel meal"
"552036","F","true","true","55","exclusive discounts"
"552088","F","false","false","30","exclusive discounts"
"552165","F","true","true","57","1 night free hotel with flight"
"552172","F","true","true","55","1 night free hotel with flight"
"552192","F","false","false","38","free cancellation fees"
"552209","F","false","false","52","free checked bag"
"552302","F","false","false","25","1 night free hotel with flight"
"552303","F","true","false","56","free cancellation fees"
"552313","F","false","false","45","free cancellation fees"
"552314","F","true","true","53","free cancellation fees"
"552345","M","true","true","42","1 night free hotel with flight"
"552348","F","true","false","58","free cancellation fees"
"552363","F","true","false","32","free checked bag"
"552364","F","true","true","37","1 night free hotel with flight"
"552366","F","false","false","40","exclusive discounts"
"552372","F","true","false","50","free checked bag"
"552384","F","false","false","59","exclusive discounts"
"552414","F","false","false","32","free cancellation fees"
"552432","F","true","false","49","free cancellation fees"
"552440","F","true","true","56","free checked bag"
"552473","F","false","false","39","free cancellation fees"
"552487","F","true","false","51","free cancellation fees"
"552506","F","true","false","50","exclusive discounts"
"552532","F","true","true","54","free checked bag"
"552535","F","true","false","50","free hotel meal"
"552558","F","true","true","53","free checked bag"
"552573","M","true","true","36","free checked bag"
"552597","F","false","false","28","free checked bag"
"552598","F","true","true","53","free cancellation fees"
"552613","F","false","true","44","free cancellation fees"
"552623","F","false","true","18","free checked bag"
"552642","F","true","false","44","exclusive discounts"
"552643","F","true","true","46","free cancellation fees"
"552649","F","false","false","27","exclusive discounts"
"552653","F","true","false","59","exclusive discounts"
"552661","F","false","false","31","exclusive discounts"
"552726","F","true","true","60","1 night free hotel with flight"
"552732","F","false","false","45","free checked bag"
"552734","F","false","true","52","free checked bag"
"552760","F","true","false","53","1 night free hotel with flight"
"552763","M","true","false","44","free checked bag"
"552775","F","false","false","21","free checked bag"
"552809","F","false","false","34","free cancellation fees"
"552861","F","true","false","46","1 night free hotel with flight"
"552904","F","false","true","48","free cancellation fees"
"552929","F","false","false","31","free checked bag"
"552944","M","false","false","53","free hotel meal"
"552945","F","false","false","45","free cancellation fees"
"553017","F","false","false","44","free cancellation fees"
"553054","M","false","false","26","1 night free hotel with flight"
"553139","F","false","false","41","free hotel meal"
"553151","F","true","true","47","free checked bag"
"553208","F","false","false","25","1 night free hotel with flight"
"553219","F","true","false","49","free cancellation fees"
"553220","F","false","true","58","free cancellation fees"
"553231","F","true","true","49","free hotel meal"
"553245","M","false","true","27","exclusive discounts"
"553339","F","false","false","43","free checked bag"
"553361","F","true","false","42","free checked bag"
"553456","M","false","false","44","free checked bag"
"553533","F","false","true","42","free checked bag"
"553559","F","false","true","21","free checked bag"
"553568","F","false","true","43","free cancellation fees"
"553607","F","true","true","52","free hotel meal"
"553631","F","true","false","60","1 night free hotel with flight"
"553633","F","false","false","69","1 night free hotel with flight"
"553645","F","true","false","54","free checked bag"
"553664","F","false","false","53","exclusive discounts"
"553690","F","true","false","68","1 night free hotel with flight"
"553704","F","false","false","25","free checked bag"
"553743","F","false","true","18","exclusive discounts"
"553751","F","false","false","43","free checked bag"
"553754","F","true","true","49","free hotel meal"
"553773","F","true","true","48","free cancellation fees"
"553783","F","false","false","34","exclusive discounts"
"553791","F","false","true","34","free checked bag"
"553805","F","true","true","50","free hotel meal"
"553876","M","false","false","31","free hotel meal"
"553901","F","true","true","56","free checked bag"
"553904","F","false","false","20","1 night free hotel with flight"
"553938","F","false","false","44","free checked bag"
"553943","F","false","false","47","free cancellation fees"
"553955","F","true","false","49","free cancellation fees"
"553967","F","false","true","41","free cancellation fees"
"553984","F","true","false","49","exclusive discounts"
"553985","F","false","false","37","exclusive discounts"
"554026","F","true","true","55","free cancellation fees"
"554079","F","false","false","38","free cancellation fees"
"554141","F","true","false","40","free hotel meal"
"554155","F","false","false","44","free checked bag"
"554163","F","false","true","39","free cancellation fees"
"554175","F","true","false","46","free hotel meal"
"554202","F","false","false","18","free checked bag"
"554213","F","false","false","30","free checked bag"
"554217","F","false","false","25","1 night free hotel with flight"
"554269","F","true","true","48","1 night free hotel with flight"
"554284","F","true","true","36","free checked bag"
"554289","F","false","false","22","1 night free hotel with flight"
"554299","F","true","false","69","1 night free hotel with flight"
"554357","M","true","false","63","1 night free hotel with flight"
"554413","F","false","true","43","free cancellation fees"
"554444","F","false","false","35","free checked bag"
"554450","F","false","false","25","1 night free hotel with flight"
"554507","F","true","false","35","free cancellation fees"
"554532","F","false","false","39","free cancellation fees"
"554560","F","false","false","20","exclusive discounts"
"554609","F","false","false","43","1 night free hotel with flight"
"554632","F","false","false","18","1 night free hotel with flight"
"554670","F","true","false","54","exclusive discounts"
"554681","F","true","true","24","1 night free hotel with flight"
"554724","F","false","false","21","1 night free hotel with flight"
"554753","F","false","true","40","1 night free hotel with flight"
"554801","F","false","false","52","1 night free hotel with flight"
"554853","F","false","false","41","free cancellation fees"
"554866","F","false","false","20","1 night free hotel with flight"
"554885","F","false","false","38","free cancellation fees"
"554922","F","true","false","40","free hotel meal"
"554939","F","false","false","24","1 night free hotel with flight"
"554949","F","false","true","26","1 night free hotel with flight"
"554956","M","false","false","37","free checked bag"
"554961","F","true","false","45","free hotel meal"
"555030","F","false","false","24","1 night free hotel with flight"
"555058","F","false","false","18","free checked bag"
"555075","F","false","false","18","1 night free hotel with flight"
"555083","F","true","true","59","free checked bag"
"555108","F","false","false","39","free checked bag"
"555135","F","false","false","51","free cancellation fees"
"555147","F","false","false","18","free checked bag"
"555151","F","false","false","37","1 night free hotel with flight"
"555180","F","true","true","45","free hotel meal"
"555186","F","false","true","40","free cancellation fees"
"555187","F","true","false","64","1 night free hotel with flight"
"555191","F","true","false","54","free hotel meal"
"555193","M","true","true","50","exclusive discounts"
"555203","F","false","false","64","1 night free hotel with flight"
"555206","F","true","false","45","free cancellation fees"
"555250","F","false","false","28","exclusive discounts"
"555257","F","false","true","28","free cancellation fees"
"555275","F","false","false","60","free checked bag"
"555277","F","true","true","59","free checked bag"
"555299","F","true","false","53","free checked bag"
"555301","F","true","true","46","free cancellation fees"
"555310","M","true","false","39","free cancellation fees"
"555326","M","false","false","51","free checked bag"
"555334","F","false","false","26","exclusive discounts"
"555418","F","true","false","76","1 night free hotel with flight"
"555428","F","true","true","54","free hotel meal"
"555478","F","false","false","30","exclusive discounts"
"555484","F","false","false","40","free cancellation fees"
"555492","F","false","false","51","free checked bag"
"555499","F","true","true","43","free checked bag"
"555521","F","true","false","50","exclusive discounts"
"555563","F","true","true","50","free cancellation fees"
"555587","F","true","false","36","free cancellation fees"
"555600","F","true","false","43","exclusive discounts"
"555648","M","false","false","41","free cancellation fees"
"555656","F","false","false","31","1 night free hotel with flight"
"555698","M","false","false","52","exclusive discounts"
"555710","F","true","false","47","free checked bag"
"555712","F","true","false","70","1 night free hotel with flight"
"555751","F","true","false","40","exclusive discounts"
"555770","F","true","true","46","free cancellation fees"
"555773","F","false","false","23","1 night free hotel with flight"
"555782","F","true","true","57","free checked bag"
"555784","M","true","true","35","free hotel meal"
"555796","F","true","false","55","free cancellation fees"
"555818","F","false","false","24","1 night free hotel with flight"
"555850","F","true","true","50","free checked bag"
"555852","F","true","false","46","free hotel meal"
"555894","F","true","false","47","exclusive discounts"
"555934","M","false","false","35","free checked bag"
"555960","F","true","false","69","1 night free hotel with flight"
"555990","F","true","false","75","1 night free hotel with flight"
"555997","F","false","false","42","free cancellation fees"
"556015","F","false","false","54","free checked bag"
"556019","F","true","false","58","free cancellation fees"
"556043","F","false","false","18","exclusive discounts"
"556052","F","false","false","37","exclusive discounts"
"556067","F","true","true","40","free cancellation fees"
"556111","M","false","true","50","exclusive discounts"
"556119","F","false","false","41","free hotel meal"
"556127","F","false","false","35","1 night free hotel with flight"
"556138","F","false","false","37","free cancellation fees"
"556199","M","false","true","18","1 night free hotel with flight"
"556214","F","false","false","48","free checked bag"
"556215","F","false","false","58","free checked bag"
"556268","F","false","false","48","free checked bag"
"556274","M","false","false","18","1 night free hotel with flight"
"556314","F","true","false","40","1 night free hotel with flight"
"556347","F","false","false","42","free cancellation fees"
"556391","F","true","true","44","free checked bag"
"556395","F","false","false","18","1 night free hotel with flight"
"556417","M","true","true","30","1 night free hotel with flight"
"556533","F","true","true","43","free checked bag"
"556579","F","true","false","48","1 night free hotel with flight"
"556621","F","false","false","58","1 night free hotel with flight"
"556622","F","true","false","53","free cancellation fees"
"556623","F","true","false","40","free checked bag"
"556647","F","false","false","46","exclusive discounts"
"556673","F","true","false","66","free hotel meal"
"556714","F","false","false","39","free hotel meal"
"556744","F","false","false","47","exclusive discounts"
"556824","F","false","false","44","free cancellation fees"
"556827","F","true","false","65","free cancellation fees"
"556830","F","true","false","51","free hotel meal"
"556841","F","false","true","34","free cancellation fees"
"556887","F","true","true","48","free checked bag"
"556900","F","false","false","18","1 night free hotel with flight"
"556904","F","true","false","59","1 night free hotel with flight"
"556906","F","false","false","41","free cancellation fees"
"557005","M","false","true","50","1 night free hotel with flight"
"557010","F","false","false","18","1 night free hotel with flight"
"557033","F","true","false","57","free checked bag"
"557036","M","false","false","47","1 night free hotel with flight"
"557055","F","false","false","49","free checked bag"
"557107","F","false","false","45","free cancellation fees"
"557108","M","false","false","26","exclusive discounts"
"557118","F","false","false","40","free cancellation fees"
"557134","F","true","false","57","free hotel meal"
"557236","F","true","false","54","free cancellation fees"
"557248","F","false","false","36","1 night free hotel with flight"
"557262","F","true","true","27","free checked bag"
"557282","F","true","false","41","exclusive discounts"
"557298","F","false","false","47","free hotel meal"
"557307","O","true","true","49","exclusive discounts"
"557314","F","true","false","47","free hotel meal"
"557343","F","false","false","43","exclusive discounts"
"557402","F","true","true","56","free checked bag"
"557449","F","false","false","39","free checked bag"
"557476","M","false","false","48","exclusive discounts"
"557492","M","false","true","26","free hotel meal"
"557496","F","false","true","58","free checked bag"
"557508","F","false","false","35","free cancellation fees"
"557525","M","false","true","43","free checked bag"
"557562","F","true","false","39","free hotel meal"
"557569","F","true","true","40","1 night free hotel with flight"
"557643","F","false","false","46","free hotel meal"
"557672","F","false","false","34","free checked bag"
"557692","F","false","true","43","free hotel meal"
"557726","F","true","false","50","1 night free hotel with flight"
"557762","F","false","false","70","free hotel meal"
"557794","F","false","true","46","free checked bag"
"557799","F","false","false","76","1 night free hotel with flight"
"557815","F","true","false","49","free cancellation fees"
"557834","F","false","false","18","free checked bag"
"557851","F","true","false","47","free hotel meal"
"557875","F","true","true","56","free hotel meal"
"557876","F","false","false","39","free hotel meal"
"557879","F","false","false","18","1 night free hotel with flight"
"557887","F","false","false","25","free checked bag"
"557921","F","true","false","43","free cancellation fees"
"557932","F","false","true","31","exclusive discounts"
"557956","F","true","true","65","free hotel meal"
"557957","F","true","false","48","free checked bag"
"557963","F","true","false","46","1 night free hotel with flight"
"557986","F","false","false","18","free checked bag"
"557992","F","true","false","59","1 night free hotel with flight"
"558018","F","true","false","48","exclusive discounts"
"558019","F","true","false","39","free checked bag"
"558081","M","true","false","50","free cancellation fees"
"558114","F","true","false","48","1 night free hotel with flight"
"558138","F","false","false","36","free cancellation fees"
"558147","F","true","false","75","1 night free hotel with flight"
"558202","F","false","false","18","1 night free hotel with flight"
"558204","F","false","false","60","exclusive discounts"
"558251","F","true","true","50","free hotel meal"
"558270","M","true","false","45","free cancellation fees"
"558277","M","false","false","50","free checked bag"
"558294","F","true","false","33","exclusive discounts"
"558300","F","false","true","40","free hotel meal"
"558362","M","true","true","51","free cancellation fees"
"558388","F","true","true","40","free checked bag"
"558394","F","true","false","57","free checked bag"
"558395","F","false","true","36","1 night free hotel with flight"
"558437","F","true","true","44","free hotel meal"
"558466","F","false","false","40","exclusive discounts"
"558489","F","false","false","25","free checked bag"
